Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Addon Products (product.metafields.custom.addon_products),Model Information (product.metafields.custom.model_information), Size & Fit (product.metafields.custom.size_fit),Washing instructions (product.metafields.custom.washing_instructions),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Best uses (product.metafields.shopify.best-uses),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Flat shoe style (product.metafields.shopify.flat-shoe-style),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Lens polarization (product.metafields.shopify.lens-polarization),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Skirt style (product.metafields.shopify.skirt-style),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
yellow-set-1,Women's Yellow Gym Set,"<p class=""p1"">Set<span class=""Apple-converted-space"">  </span>`YLW`</p>
<p class=""p1"">yellow</p>",LYA,Apparel & Accessories > Clothing > Lingerie > Women's Underpants > Thongs,Sport sets,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_b71005b4-4df6-4a88-b83c-c27892f07026.jpg?v=1763339162,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,,,,,beige; yellow; white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
yellow-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_013b48c5-0e41-478a-9cea-4687ee05819b.jpg?v=1763339161,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yellow-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_7f132caf-cf6f-42e2-883a-67d03fa59a0d.jpg?v=1763339161,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yellow-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_be7f0236-7719-4688-9698-014a3e643a68.jpg?v=1763339161,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yellow-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_b49b4ed8-e1d2-4f3b-9a0c-faf17d8725f1.jpg?v=1763339162,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-legens-1,Women's White Leggings,"<p class=""p1"">Leggins<span class=""Apple-converted-space"">  </span>`WHT`</p>
<p class=""p1"">white</p>",LYA,Apparel & Accessories > Clothing > Pants > Leggings,Legens,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_81aed791-c9f0-465c-8b1a-5abd2d669dfb.jpg?v=1763339107,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,white,,,,,slim,,,,,,,,,long,,,,,,,female,,,high,,,,,,kg,,,active
white-legens-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_339b522f-2b8e-44db-b491-89978e10f66e.jpg?v=1763339106,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-legens-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_2b5388c8-0c0e-4da7-b550-e5e92222590d.jpg?v=1763339106,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-legens-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_63772260-d48c-47f2-9a66-9471fc5169fb.jpg?v=1763339106,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-legens-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_6b393d15-09f6-4504-bfde-4fe2aa58add2.jpg?v=1763339107,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-1,Women's White Gym Set,"<p class=""p1"">Set<span class=""Apple-converted-space"">  </span>`WHT`</p>
<p class=""p1"">white</p>",LYA,Apparel & Accessories > Clothing > Lingerie > Women's Underpants > Thongs,Sport sets,"",false,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_0ad6eee9-206b-41b6-869f-e9f680a65783.jpg?v=1763339045,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,,,,,white,,,,,,,,,stretchable; comfort-fit,,,,,,,,,,,,female,,,high,,,,,,kg,,,active
white-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_f16d73a4-0341-421d-a8a2-f50c21cd045c.jpg?v=1763339041,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_3ead214a-152e-43e1-9af9-3d75e7deec69.jpg?v=1763339043,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_f26107ac-6646-4718-a9e3-5e706fc4ef7e.jpg?v=1763339042,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-set-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_db4f350f-dff8-4f77-a17f-2df085d23528.jpg?v=1763339042,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-8,Women's Blue Gym Shorts,"<p class=""p1"">Short<span class=""Apple-converted-space"">  </span>`BLU`</p>
<p class=""p1"">blue</p>",LYA,Apparel & Accessories > Clothing > Shorts > Short Trousers,Women short,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_494010d5-e7d5-44db-a277-a07bf9367b74.jpg?v=1763338986,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,blue,,,,synthetic,slim,,,,,,,,,,,,,,,,female,,,high,,,,,,kg,,,active
short-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_18e0889d-5506-4bc0-8413-bbfd6898d297.jpg?v=1763338986,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_b686c6ab-a7a7-43ea-bfe8-b642d28d379b.jpg?v=1763338986,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_1a4ab1a5-1b79-4cc7-9643-c67b27d225e9.jpg?v=1763338986,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_abdd25c0-2d45-4542-bfe8-5ef79a47bf8b.jpg?v=1763338986,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-7,Women's Purple Gym Shorts,"<p class=""p1"">Short<span class=""Apple-converted-space"">  </span>`PRPL`</p>
<p class=""p1"">purple</p>",LYA,Apparel & Accessories > Clothing > Shorts > Short Trousers,Women short,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_41c84a97-9c24-4e67-8b57-1e6d38c08bef.jpg?v=1763338924,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,purple,,,,synthetic,slim,,,,,,,,,,,,,,,,female,,,high,,,,,,kg,,,active
short-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_1e2ed9fd-00de-4eca-b54a-be32b65976cf.jpg?v=1763338924,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_96cfca89-ecd6-482e-bba7-685c5ff85f45.jpg?v=1763338924,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_01d11df0-d959-42cb-b07e-297abde1ed30.jpg?v=1763338924,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_7138976b-e7a3-4934-aa54-a26fcaa857f3.jpg?v=1763338925,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-blk-black,Women's Khaki Gym Shorts,"<p class=""p1"">Short<span class=""Apple-converted-space"">  </span>`KHK`</p>
<p class=""p1"">khaki</p>",LYA,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Shorts,Women short,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_a9b4b2c6-5c76-4d36-ae56-e7e3ce2c9b51.jpg?v=1763338845,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,body-contouring-fit; four-way-stretch,universal,,,,,multicolor; green,,,,synthetic,,,,,,,,,,above-the-knee,,,,,,,female,,,high,,,,,,kg,,,active
short-blk-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_88bb96e2-461a-4037-ab60-222083a0ffa1.jpg?v=1763338844,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-blk-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_9ac3d65b-6042-4b97-bc22-4e2f0130a7a5.jpg?v=1763338845,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-blk-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_182e57b5-fbb1-43c3-a1e7-3ed3c17de9e9.jpg?v=1763338844,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-blk-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_a28c98d0-0e4a-46b0-8e40-395dc5b87b85.jpg?v=1763338845,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-5,Women's Black Gym Shorts,"<p class=""p1"">Short<span class=""Apple-converted-space"">  </span>`BLK`</p>
<p class=""p1"">black</p>",LYA,Apparel & Accessories > Clothing > Shorts > Short Trousers,Women short,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_88d75bba-0e5a-4771-a830-8169546bcbc0.jpg?v=1763338803,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,black,,,,synthetic,slim,,,,,,,,,,,,,,,,female,,,high,,,,,,kg,,,active
short-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_1b506502-a2d5-457d-b8e1-90a762547de8.jpg?v=1763338801,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_674b1942-add2-4247-be15-7fa0bd575daa.jpg?v=1763338801,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_a8ba88cc-6ea8-4960-8789-60ee15f67982.jpg?v=1763338802,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_6aabcf62-b927-4293-a7d4-c3aed3956e2a.jpg?v=1763338801,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-4-set,Women's White Gym Set with Shorts,"<p class=""p1"">Set<span class=""Apple-converted-space"">  </span>`WHT`</p>
<p class=""p1"">white</p>",LYA,Apparel & Accessories > Clothing > Lingerie,Women short,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_558dd960-4593-4cfc-a6f3-82e6e93d497b.jpg?v=1763338742,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,,,,,white; striped,,,,,,,,,comfort-fit; stretchable,,,,,,,,,,,,female,,,,,,,,,kg,,,active
short-4-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_1_20e8ce14-f20a-4d40-9a56-cc35803e5d74.jpg?v=1763338742,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-4-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_a8dcaa09-3a54-41dc-a96f-211651e52fa5.jpg?v=1763338742,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-4-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_1f3c1126-39ad-4531-b6c1-8bae86d0727c.jpg?v=1763338741,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-4-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_5dd986b8-0fe9-47de-ada7-88b156ba3582.jpg?v=1763338742,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-4-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_095ca9ff-413e-4f41-bb30-70568f54f0dc.jpg?v=1763338743,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-2,Women's Brown Gym Shorts,"<p class=""p1"">Short `BRW`</p>
<p class=""p1"">brown</p>
<p class=""p1"">75 % Nylon 25 % Spandex</p>",LYA,Apparel & Accessories > Clothing > Shorts > Short Trousers,Women short,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_4fd2a34f-c799-4066-a0e3-8f0fc549f4c9.jpg?v=1763338689,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,brown; beige,,,,nylon; synthetic,slim,,,,,,,,,,,,,,,,female,,,high,,,,,,kg,,,active
short-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_5d6b7910-e3dc-460a-aca3-9a65c4fbe222.jpg?v=1763338689,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_a199aeca-c7be-4384-a95d-a950521acdf5.jpg?v=1763338689,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_2a8c632f-aa82-48b1-a797-d4b4e3bc805b.jpg?v=1763338689,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_b670f96e-ecad-4b47-847b-c7e127817f59.jpg?v=1763338689,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-1,Women's Pink Gym Shorts,"<p class=""p1"">Short `PNK`</p>
<p class=""p1"">pink</p>
<p class=""p1"">75 % Nylon 25 % Spandex</p>",LYA,Apparel & Accessories > Clothing > Shorts > Short Trousers,Women short,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_fc818f6f-42e9-48d3-95a3-25ad2aa0c220.jpg?v=1763338633,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,pink,,,,synthetic; nylon,slim,,,,,,,,,,,,,,,,female,,,high,,,,,,kg,,,active
short-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_2d2bb788-28c0-449a-8a95-24461a3ab436.jpg?v=1763338633,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_4a7aa330-f274-4933-afe6-c0971ae9e831.jpg?v=1763338633,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_c5b3bead-99a1-4a86-bba7-1fd22c0d1f28.jpg?v=1763338633,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_f8bd51d3-f4ec-4b91-9131-74412d6766a2.jpg?v=1763338634,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legens-7,Women's Panna Leggings,"<p class=""p1"">Leggins `PNN`</p>
<p class=""p1"">panna</p>
<p class=""p1"">75 % Nylon 25 % Spandex</p>",LYA,Uncategorized,Legens,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_14cf140a-1a3d-4039-80b4-4b1f9cab06d3.jpg?v=1763338584,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
legens-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_e1b0e40e-7327-4f50-8675-b7f3795a26be.jpg?v=1763338587,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legens-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_00a519cf-4e6f-4f21-a214-367c730f85ea.jpg?v=1763338587,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legens-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_d2984fbe-e9c2-42cf-9ab3-b066cb96675f.jpg?v=1763338584,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legens-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_589743d0-79e9-4bd5-a457-6e84ae626306.jpg?v=1763338584,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legens-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/6_794865a3-a7c5-46d1-a6c4-baef8f4c54d2.jpg?v=1763338584,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-tina-panna,Women's Panna Gym Set - TINA,"<p class=""p1"">Set `PNN`</p>
<p class=""p1"">panna</p>
<p class=""p1"">75 % Nylon 25 % Spandex</p>",LYA,Apparel & Accessories > Clothing > Clothing Tops > Bodysuits,Sport sets,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_fbf6e913-7a6a-45a3-8f66-0b037af7ab5c.jpg?v=1763338529,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,beige; white,,,,synthetic; nylon,,,,,,,round,,,,,,,,,,female,,crop-top,,,,,,,kg,,,active
set-tina-panna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_f98fb178-9606-4c4a-b7a9-4e5de7956a03.jpg?v=1763338529,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-tina-panna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_57e09c5d-ff40-4707-9faf-e2d38d31f9c5.jpg?v=1763338529,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-tina-panna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_22589d34-608c-4ea7-a899-258ebe0ded7c.jpg?v=1763338531,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-tina-panna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_d9e6579f-5596-4b20-8aa8-e82ccde37c75.jpg?v=1763338530,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
